Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
1975,2,18970.0,1975-02-28,02/28/1975_24:00,15
1975,3,19700.0,1975-03-31,03/31/1975_24:00,15
1975,4,12940.0,1975-04-30,04/30/1975_24:00,15
1975,5,17850.0,1975-05-31,05/31/1975_24:00,15
1975,6,17780.0,1975-06-30,06/30/1975_24:00,15
1975,7,17850.0,1975-07-31,07/31/1975_24:00,15
1975,8,19900.0,1975-08-31,08/31/1975_24:00,15
1975,9,20700.0,1975-09-30,09/30/1975_24:00,15
1975,10,17700.0,1975-10-31,10/31/1975_24:00,15
1975,11,13000.0,1975-11-30,11/30/1975_24:00,15
1975,12,21200.0,1975-12-31,12/31/1975_24:00,15
1976,1,19600.0,1976-01-31,01/31/1976_24:00,15
1976,2,19500.0,1976-02-29,02/29/1976_24:00,15
1976,3,15970.0,1976-03-31,03/31/1976_24:00,15
1976,4,22800.0,1976-04-30,04/30/1976_24:00,15
1976,5,14890.0,1976-05-31,05/31/1976_24:00,15
1976,6,16070.0,1976-06-30,06/30/1976_24:00,15
1976,7,17500.0,1976-07-31,07/31/1976_24:00,15
1976,8,12950.0,1976-08-31,08/31/1976_24:00,15
1976,11,10950.0,1976-11-30,11/30/1976_24:00,15
1976,12,22980.0,1976-12-31,12/31/1976_24:00,15
1977,1,24490.0,1977-01-31,01/31/1977_24:00,15
1977,2,22180.0,1977-02-28,02/28/1977_24:00,15
1977,3,15340.0,1977-03-31,03/31/1977_24:00,15
1977,4,24380.0,1977-04-30,04/30/1977_24:00,15
1977,5,15100.0,1977-05-31,05/31/1977_24:00,15
1977,6,17460.0,1977-06-30,06/30/1977_24:00,15
1977,7,12500.0,1977-07-31,07/31/1977_24:00,15
1977,8,5270.0,1977-08-31,08/31/1977_24:00,15
1977,10,8580.0,1977-10-31,10/31/1977_24:00,15
1977,11,8630.0,1977-11-30,11/30/1977_24:00,15
1977,12,15320.0,1977-12-31,12/31/1977_24:00,15
1978,1,17090.0,1978-01-31,01/31/1978_24:00,15
1978,2,21800.0,1978-02-28,02/28/1978_24:00,15
1978,3,21400.0,1978-03-31,03/31/1978_24:00,15
1978,4,23610.0,1978-04-30,04/30/1978_24:00,15
1978,5,22930.0,1978-05-31,05/31/1978_24:00,15
1978,6,17450.0,1978-06-30,06/30/1978_24:00,15
1978,7,16580.0,1978-07-31,07/31/1978_24:00,15
1978,8,17740.0,1978-08-31,08/31/1978_24:00,15
1978,9,10880.0,1978-09-30,09/30/1978_24:00,15
1978,10,18050.0,1978-10-31,10/31/1978_24:00,15
1978,11,19350.0,1978-11-30,11/30/1978_24:00,15
1978,12,21800.0,1978-12-31,12/31/1978_24:00,15
1979,1,19300.0,1979-01-31,01/31/1979_24:00,15
1979,2,18680.0,1979-02-28,02/28/1979_24:00,15
1979,3,20900.0,1979-03-31,03/31/1979_24:00,15
1979,4,21160.0,1979-04-30,04/30/1979_24:00,15
1979,5,17090.0,1979-05-31,05/31/1979_24:00,15
1979,6,18120.0,1979-06-30,06/30/1979_24:00,15
1979,7,24710.0,1979-07-31,07/31/1979_24:00,15
1979,8,20440.0,1979-08-31,08/31/1979_24:00,15
1979,9,16070.0,1979-09-30,09/30/1979_24:00,15
1979,10,17090.0,1979-10-31,10/31/1979_24:00,15
1979,11,23000.0,1979-11-30,11/30/1979_24:00,15
1979,12,22950.0,1979-12-31,12/31/1979_24:00,15
1980,1,23500.0,1980-01-31,01/31/1980_24:00,15
1980,2,22200.0,1980-02-29,02/29/1980_24:00,15
1980,3,19660.0,1980-03-31,03/31/1980_24:00,15
1980,4,18360.0,1980-04-30,04/30/1980_24:00,15
1980,5,18550.0,1980-05-31,05/31/1980_24:00,15
1980,6,18770.0,1980-06-30,06/30/1980_24:00,15
1980,7,14650.0,1980-07-31,07/31/1980_24:00,15
1980,8,15800.0,1980-08-31,08/31/1980_24:00,15
1980,9,21610.0,1980-09-30,09/30/1980_24:00,15
1980,10,14500.0,1980-10-31,10/31/1980_24:00,15
1980,11,12400.0,1980-11-30,11/30/1980_24:00,15
1980,12,22700.0,1980-12-31,12/31/1980_24:00,15
1981,1,23810.0,1981-01-31,01/31/1981_24:00,15
1981,2,21300.0,1981-02-28,02/28/1981_24:00,15
1981,3,23080.0,1981-03-31,03/31/1981_24:00,15
1981,4,25520.0,1981-04-30,04/30/1981_24:00,15
1981,5,15820.0,1981-05-31,05/31/1981_24:00,15
1981,6,17230.0,1981-06-30,06/30/1981_24:00,15
1981,7,18320.0,1981-07-31,07/31/1981_24:00,15
1981,8,15390.0,1981-08-31,08/31/1981_24:00,15
1981,9,11000.0,1981-09-30,09/30/1981_24:00,15
1981,10,9430.0,1981-10-31,10/31/1981_24:00,15
1981,11,15130.0,1981-11-30,11/30/1981_24:00,15
1981,12,21200.0,1981-12-31,12/31/1981_24:00,15
1982,1,19130.0,1982-01-31,01/31/1982_24:00,15
1982,2,17940.0,1982-02-28,02/28/1982_24:00,15
1982,3,23500.0,1982-03-31,03/31/1982_24:00,15
1982,4,22580.0,1982-04-30,04/30/1982_24:00,15
1982,5,24270.0,1982-05-31,05/31/1982_24:00,15
1982,6,26090.0,1982-06-30,06/30/1982_24:00,15
1982,8,23830.0,1982-08-31,08/31/1982_24:00,15
1982,9,20480.0,1982-09-30,09/30/1982_24:00,15
1982,10,11000.0,1982-10-31,10/31/1982_24:00,15
1982,11,17360.0,1982-11-30,11/30/1982_24:00,15
1982,12,22620.0,1982-12-31,12/31/1982_24:00,15
1983,1,22500.0,1983-01-31,01/31/1983_24:00,15
1983,2,21990.0,1983-02-28,02/28/1983_24:00,15
1983,3,21240.0,1983-03-31,03/31/1983_24:00,15
1983,4,20440.0,1983-04-30,04/30/1983_24:00,15
1983,5,19400.0,1983-05-31,05/31/1983_24:00,15
1983,6,21970.0,1983-06-30,06/30/1983_24:00,15
1983,7,19220.0,1983-07-31,07/31/1983_24:00,15
1983,8,21460.0,1983-08-31,08/31/1983_24:00,15
1983,9,25410.0,1983-09-30,09/30/1983_24:00,15
1983,11,17600.0,1983-11-30,11/30/1983_24:00,15
1983,12,20620.0,1983-12-31,12/31/1983_24:00,15
1984,1,18750.0,1984-01-31,01/31/1984_24:00,15
