STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,Datetime
TLC,M,15,STORAGE,19660701 0000,19660731 0000,15960.0,,AF,1966-07-01
TLC,M,15,STORAGE,19660801 0000,19660831 0000,13240.0,,AF,1966-08-01
TLC,M,15,STORAGE,19660901 0000,19660930 0000,9260.0,,AF,1966-09-01
TLC,M,15,STORAGE,19661001 0000,19661031 0000,11770.0,,AF,1966-10-01
TLC,M,15,STORAGE,19661101 0000,19661130 0000,37000.0,,AF,1966-11-01
TLC,M,15,STORAGE,19661201 0000,19661231 0000,41680.0,,AF,1966-12-01
TLC,M,15,STORAGE,19670101 0000,19670131 0000,41680.0,,AF,1967-01-01
TLC,M,15,STORAGE,19670201 0000,19670301 0000,41040.0,,AF,1967-02-01
TLC,M,15,STORAGE,19670301 0000,19670331 0000,40720.0,,AF,1967-03-01
TLC,M,15,STORAGE,19670401 0000,19670430 0000,44280.0,,AF,1967-04-01
TLC,M,15,STORAGE,19670501 0000,19670531 0000,34120.0,,AF,1967-05-01
TLC,M,15,STORAGE,19670601 0000,19670630 0000,39440.0,,AF,1967-06-01
TLC,M,15,STORAGE,19670701 0000,19670731 0000,36100.0,,AF,1967-07-01
TLC,M,15,STORAGE,19670901 0000,19670930 0000,34400.0,,AF,1967-09-01
TLC,M,15,STORAGE,19671001 0000,19671031 0000,37300.0,,AF,1967-10-01
TLC,M,15,STORAGE,19671101 0000,19671130 0000,33840.0,,AF,1967-11-01
TLC,M,15,STORAGE,19671201 0000,19671231 0000,31110.0,,AF,1967-12-01
TLC,M,15,STORAGE,19680101 0000,19680131 0000,29310.0,,AF,1968-01-01
TLC,M,15,STORAGE,19680201 0000,19680229 0000,40400.0,,AF,1968-02-01
TLC,M,15,STORAGE,19680301 0000,19680331 0000,37300.0,,AF,1968-03-01
TLC,M,15,STORAGE,19680401 0000,19680430 0000,27820.0,,AF,1968-04-01
TLC,M,15,STORAGE,19680501 0000,19680531 0000,41040.0,,AF,1968-05-01
TLC,M,15,STORAGE,19680601 0000,19680630 0000,33560.0,,AF,1968-06-01
TLC,M,15,STORAGE,19680701 0000,19680731 0000,9860.0,,AF,1968-07-01
TLC,M,15,STORAGE,19680801 0000,19680831 0000,13570.0,,AF,1968-08-01
TLC,M,15,STORAGE,19680901 0000,19680930 0000,4690.0,,AF,1968-09-01
TLC,M,15,STORAGE,19681001 0000,19681031 0000,26710.0,,AF,1968-10-01
TLC,M,15,STORAGE,19681101 0000,19681130 0000,37900.0,,AF,1968-11-01
TLC,M,15,STORAGE,19681201 0000,19681231 0000,41360.0,,AF,1968-12-01
TLC,M,15,STORAGE,19690201 0000,19690301 0000,42000.0,,AF,1969-02-01
TLC,M,15,STORAGE,19690301 0000,19690331 0000,35520.0,,AF,1969-03-01
TLC,M,15,STORAGE,19690401 0000,19690430 0000,36400.0,,AF,1969-04-01
TLC,M,15,STORAGE,19690501 0000,19690531 0000,42320.0,,AF,1969-05-01
TLC,M,15,STORAGE,19690601 0000,19690630 0000,40400.0,,AF,1969-06-01
TLC,M,15,STORAGE,19690701 0000,19690731 0000,33000.0,,AF,1969-07-01
TLC,M,15,STORAGE,19690801 0000,19690831 0000,19080.0,,AF,1969-08-01
TLC,M,15,STORAGE,19690901 0000,19690930 0000,41360.0,,AF,1969-09-01
TLC,M,15,STORAGE,19691001 0000,19691031 0000,18180.0,,AF,1969-10-01
TLC,M,15,STORAGE,19691201 0000,19691231 0000,31650.0,,AF,1969-12-01
TLC,M,15,STORAGE,19700101 0000,19700131 0000,34960.0,,AF,1970-01-01
TLC,M,15,STORAGE,19700201 0000,19700301 0000,32730.0,,AF,1970-02-01
TLC,M,15,STORAGE,19700301 0000,19700331 0000,28810.0,,AF,1970-03-01
TLC,M,15,STORAGE,19700401 0000,19700430 0000,41360.0,,AF,1970-04-01
