STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,Datetime
NAT,M,15,STORAGE,20180601 0000,20180601 0000,8031.0, ,AF,2018-06-01
NAT,M,15,STORAGE,20180701 0000,20180701 0000,7880.0, ,AF,2018-07-01
NAT,M,15,STORAGE,20180801 0000,20180801 0000,7467.0, ,AF,2018-08-01
NAT,M,15,STORAGE,20180901 0000,20180901 0000,7679.0, ,AF,2018-09-01
NAT,M,15,STORAGE,20181001 0000,20181001 0000,7760.0, ,AF,2018-10-01
NAT,M,15,STORAGE,20181101 0000,20181101 0000,7791.0, ,AF,2018-11-01
NAT,M,15,STORAGE,20181201 0000,20181201 0000,7715.0, ,AF,2018-12-01
NAT,M,15,STORAGE,20190101 0000,20190101 0000,7499.0, ,AF,2019-01-01
NAT,M,15,STORAGE,20190201 0000,20190201 0000,8045.0, ,AF,2019-02-01
NAT,M,15,STORAGE,20190301 0000,20190301 0000,7089.0, ,AF,2019-03-01
NAT,M,15,STORAGE,20190401 0000,20190401 0000,7715.0, ,AF,2019-04-01
NAT,M,15,STORAGE,20190501 0000,20190501 0000,7404.0, ,AF,2019-05-01
NAT,M,15,STORAGE,20190601 0000,20190601 0000,7629.0, ,AF,2019-06-01
NAT,M,15,STORAGE,20190701 0000,20190701 0000,8361.0, ,AF,2019-07-01
NAT,M,15,STORAGE,20190801 0000,20190801 0000,7710.0, ,AF,2019-08-01
NAT,M,15,STORAGE,20190901 0000,20190901 0000,7485.0, ,AF,2019-09-01
NAT,M,15,STORAGE,20191001 0000,20191001 0000,7843.0, ,AF,2019-10-01
NAT,M,15,STORAGE,20191101 0000,20191101 0000,7838.0, ,AF,2019-11-01
NAT,M,15,STORAGE,20191201 0000,20191201 0000,7988.0, ,AF,2019-12-01
NAT,M,15,STORAGE,20200101 0000,20200101 0000,7880.0, ,AF,2020-01-01
NAT,M,15,STORAGE,20200201 0000,20200201 0000,8031.0, ,AF,2020-02-01
NAT,M,15,STORAGE,20200301 0000,20200301 0000,7742.0, ,AF,2020-03-01
NAT,M,15,STORAGE,20200401 0000,20200401 0000,7899.0, ,AF,2020-04-01
NAT,M,15,STORAGE,20200501 0000,20200501 0000,7880.0, ,AF,2020-05-01
NAT,M,15,STORAGE,20200601 0000,20200601 0000,8017.0, ,AF,2020-06-01
NAT,M,15,STORAGE,20200701 0000,20200701 0000,8134.0, ,AF,2020-07-01
NAT,M,15,STORAGE,20200801 0000,20200801 0000,8082.0, ,AF,2020-08-01
NAT,M,15,STORAGE,20200901 0000,20200901 0000,8026.0, ,AF,2020-09-01
NAT,M,15,STORAGE,20201001 0000,20201001 0000,8233.0, ,AF,2020-10-01
NAT,M,15,STORAGE,20201101 0000,20201101 0000,8120.0, ,AF,2020-11-01
NAT,M,15,STORAGE,20201201 0000,20201201 0000,7979.0, ,AF,2020-12-01
NAT,M,15,STORAGE,20210101 0000,20210101 0000,8172.0, ,AF,2021-01-01
NAT,M,15,STORAGE,20210201 0000,20210201 0000,8486.0, ,AF,2021-02-01
NAT,M,15,STORAGE,20210301 0000,20210301 0000,8209.0, ,AF,2021-03-01
NAT,M,15,STORAGE,20210401 0000,20210401 0000,7521.0, ,AF,2021-04-01
NAT,M,15,STORAGE,20210501 0000,20210501 0000,8421.0, ,AF,2021-05-01
NAT,M,15,STORAGE,20210601 0000,20210601 0000,8200.0, ,AF,2021-06-01
NAT,M,15,STORAGE,20210701 0000,20210701 0000,8073.0, ,AF,2021-07-01
NAT,M,15,STORAGE,20210801 0000,20210801 0000,7819.0, ,AF,2021-08-01
NAT,M,15,STORAGE,20210901 0000,20210901 0000,7960.0, ,AF,2021-09-01
NAT,M,15,STORAGE,20211001 0000,20211001 0000,7904.0, ,AF,2021-10-01
NAT,M,15,STORAGE,20211101 0000,20211101 0000,7303.0, ,AF,2021-11-01
NAT,M,15,STORAGE,20211201 0000,20211201 0000,7553.0, ,AF,2021-12-01
NAT,M,15,STORAGE,20220101 0000,20220101 0000,7665.0, ,AF,2022-01-01
NAT,M,15,STORAGE,20220201 0000,20220201 0000,7270.0, ,AF,2022-02-01
NAT,M,15,STORAGE,20220301 0000,20220301 0000,8040.0, ,AF,2022-03-01
NAT,M,15,STORAGE,20220401 0000,20220401 0000,7819.0, ,AF,2022-04-01
NAT,M,15,STORAGE,20220501 0000,20220501 0000,7951.0, ,AF,2022-05-01
NAT,M,15,STORAGE,20220601 0000,20220601 0000,7270.0, ,AF,2022-06-01
NAT,M,15,STORAGE,20220701 0000,20220701 0000,7796.0, ,AF,2022-07-01
NAT,M,15,STORAGE,20220801 0000,20220801 0000,7800.0, ,AF,2022-08-01
NAT,M,15,STORAGE,20220901 0000,20220901 0000,7620.0, ,AF,2022-09-01
NAT,M,15,STORAGE,20221001 0000,20221001 0000,7463.0, ,AF,2022-10-01
NAT,M,15,STORAGE,20221101 0000,20221101 0000,7602.0, ,AF,2022-11-01
NAT,M,15,STORAGE,20221201 0000,20221201 0000,7755.0, ,AF,2022-12-01
NAT,M,15,STORAGE,20230101 0000,20230101 0000,7710.0, ,AF,2023-01-01
NAT,M,15,STORAGE,20230201 0000,20230201 0000,8045.0, ,AF,2023-02-01
NAT,M,15,STORAGE,20230301 0000,20230301 0000,7364.0, ,AF,2023-03-01
NAT,M,15,STORAGE,20230401 0000,20230401 0000,7521.0, ,AF,2023-04-01
NAT,M,15,STORAGE,20230501 0000,20230501 0000,7862.0, ,AF,2023-05-01
NAT,M,15,STORAGE,20230601 0000,20230601 0000,8238.0, ,AF,2023-06-01
NAT,M,15,STORAGE,20230701 0000,20230701 0000,8012.0, ,AF,2023-07-01
NAT,M,15,STORAGE,20230801 0000,20230801 0000,7847.0, ,AF,2023-08-01
NAT,M,15,STORAGE,20230901 0000,20230901 0000,7913.0, ,AF,2023-09-01
NAT,M,15,STORAGE,20231001 0000,20231001 0000,7810.0, ,AF,2023-10-01
NAT,M,15,STORAGE,20231101 0000,20231101 0000,8097.0, ,AF,2023-11-01
NAT,M,15,STORAGE,20231201 0000,20231201 0000,8007.0, ,AF,2023-12-01
NAT,M,15,STORAGE,20240101 0000,20240101 0000,7643.0, ,AF,2024-01-01
NAT,M,15,STORAGE,20240201 0000,20240201 0000,7625.0, ,AF,2024-02-01
NAT,M,15,STORAGE,20240301 0000,20240301 0000,8003.0, ,AF,2024-03-01
NAT,M,15,STORAGE,20240401 0000,20240401 0000,7852.0, ,AF,2024-04-01
NAT,M,15,STORAGE,20240501 0000,20240501 0000,8561.0, ,AF,2024-05-01
NAT,M,15,STORAGE,20240601 0000,20240601 0000,8148.0, ,AF,2024-06-01
NAT,M,15,STORAGE,20240701 0000,20240701 0000,7805.0, ,AF,2024-07-01
NAT,M,15,STORAGE,20240801 0000,20240801 0000,7454.0, ,AF,2024-08-01
NAT,M,15,STORAGE,20240901 0000,20240901 0000,8451.0, ,AF,2024-09-01
NAT,M,15,STORAGE,20241001 0000,20241001 0000,8158.0, ,AF,2024-10-01
NAT,M,15,STORAGE,20241101 0000,20241101 0000,7805.0, ,AF,2024-11-01
NAT,M,15,STORAGE,20241201 0000,20241201 0000,8031.0, ,AF,2024-12-01
NAT,M,15,STORAGE,20250101 0000,20250101 0000,7508.0, ,AF,2025-01-01
NAT,M,15,STORAGE,20250201 0000,20250201 0000,7746.0, ,AF,2025-02-01
NAT,M,15,STORAGE,20250301 0000,20250331 0000,7638.0, ,AF,2025-03-01
NAT,M,15,STORAGE,20250401 0000,20250401 0000,8035.0, ,AF,2025-04-01
